customer_id,first_name,last_name,email,phone,address,city,state,zip_code,country,registration_date
957,Chelsey,Hernandez,jasminepotter@example.net,001-450-371-9612x933,9522 Anna Wall,Blaketon,Indiana,63153,Tunisia,2023-08-30
958,Charles,Hickman,jcox@example.com,(227)548-0661x1262,9516 Henry Course,North David,Nevada,06801,Switzerland,2024-06-09
959,Bryan,Miller,contrerasdavid@example.net,001-939-493-3025x598,2314 Greene Point,Port Andrewshire,Virginia,51213,North Macedonia,2024-05-14
960,Ashley,Sullivan,rasmussenmichael@example.com,(311)820-3608,80446 Nancy Squares Apt. 971,Benjaminside,Kansas,36306,Jamaica,2023-03-25
961,Mark,Ramirez,anthony60@example.net,+1-758-206-2745x66983,2941 Thomas River Apt. 495,Spearsmouth,Nevada,23981,Germany,2024-03-14
962,James,Juarez,shawn69@example.org,+1-953-601-6472x861,590 Tammy Spur Suite 297,Millerfurt,Missouri,18471,Seychelles,2024-10-20
963,Amber,Graham,kyleboyd@example.com,(689)267-0165x6277,57231 Marco Harbor,East Matthew,Michigan,97857,Iceland,2024-07-12
964,Arthur,Meyer,caroline17@example.org,550-352-0535,184 Sellers Brook,Cheyennebury,Maine,87517,Canada,2024-10-07
965,Edward,Swanson,smithchristopher@example.org,001-944-531-4140,377 Hannah Hollow Apt. 211,Ariasberg,Iowa,12655,Cuba,2023-07-08
966,Cindy,Knight,shawdenise@example.org,+1-796-924-2657x89635,5263 Shaw Place Apt. 372,Lanceburgh,Florida,84307,Gibraltar,2024-01-18
967,Mark,Jones,rcordova@example.net,001-928-405-0345x53882,7676 Herman Station,New Davidside,New York,39721,Gibraltar,2023-06-07
968,Heather,Mason,sharpdavid@example.net,853.413.6859x3152,074 Jonathan Greens,North Cynthia,Delaware,02496,Sri Lanka,2024-07-02
969,Christopher,Weeks,douglas96@example.com,(774)543-3199x711,49729 Wilkinson Mountain,North Anthonyton,West Virginia,27504,Somalia,2023-10-29
970,Kevin,Phillips,tdiaz@example.net,001-258-461-8881x786,9927 Robinson Mews,New David,Maine,76964,Trinidad and Tobago,2024-05-06
971,Stephanie,Clark,martinjacob@example.net,948-607-0473x14836,7407 Jeffrey Lights Suite 560,Lake Tammyfurt,Virginia,18752,Central African Republic,2023-02-04
972,Victoria,Phelps,grimeshenry@example.net,+1-982-419-3868x2784,3933 Rebecca Stravenue Suite 969,Lake Kathleen,Montana,53046,Palestinian Territory,2024-10-25
973,Antonio,Nelson,vanessa12@example.org,843-758-4981x184,42106 Taylor Springs,South Katherinetown,Maryland,73784,Russian Federation,2023-11-05
974,Sharon,Mccormick,connie81@example.org,001-565-995-5859x421,36365 Thompson Locks,Pattersonfort,New Mexico,64479,Haiti,2024-07-17
975,Jason,Kramer,xjones@example.com,274-691-9538,7233 Erin Overpass,Wilsontown,Arizona,12818,Belarus,2024-03-17
976,Jeffrey,Rodriguez,alicia04@example.com,(236)347-9214,861 Waters View,Margarettown,Maryland,82924,South Georgia and the South Sandwich Islands,2023-03-05
977,Carrie,Sosa,tina73@example.net,+1-806-379-9673x67209,37264 Emily Centers,Williamfurt,Oregon,74675,Kazakhstan,2024-05-26
978,Paula,Pruitt,wgarcia@example.net,(657)393-2770x115,732 Smith Radial Suite 856,Websterton,Wisconsin,69149,Guam,2023-05-03
979,Cassidy,Gonzalez,vincent79@example.com,536.444.7026,7659 Stokes Union Suite 587,Cruzview,Pennsylvania,83471,Estonia,2024-06-07
980,Julie,Bailey,joshuaramos@example.com,802-740-5377x29084,945 Joel Valley,Joshuaton,Wyoming,63682,Malta,2023-12-10
981,Nicholas,Patel,jessicawatson@example.com,001-632-291-3696,73730 Miller Alley Suite 324,West Daleberg,Nebraska,47813,Maldives,2023-01-06
982,Molly,Hayes,sharris@example.com,946.646.6033x273,9209 Meyers Cliff,North Andrewfort,Nevada,06388,Liberia,2023-06-29
983,Amanda,Fleming,danny48@example.com,001-277-897-3833,4357 Adams Mountains,Port Matthew,Minnesota,88146,Saudi Arabia,2024-09-16
984,Danielle,White,lopeztanner@example.net,(487)556-7071x8129,39123 Murray Lakes Suite 133,Jenkinshaven,New Hampshire,01678,Grenada,2024-08-19
985,William,Krause,wriley@example.org,+1-665-910-6407x0783,303 Holmes Trafficway Suite 736,Donnatown,Maine,34883,Niger,2024-06-22
986,Timothy,Palmer,lopezmichelle@example.net,636.243.1678x59844,930 Wendy Road Apt. 756,Port Jennifermouth,Georgia,55987,Niger,2023-04-11
987,Kimberly,Martinez,erik02@example.net,+1-796-663-3092x356,07991 Hill Underpass,Port Hectormouth,Indiana,21911,Anguilla,2024-04-30
988,Dustin,Villegas,jason85@example.org,4422318206,109 Renee Centers Suite 484,Robinsonhaven,Minnesota,58626,Saudi Arabia,2023-04-02
989,Todd,West,brendafox@example.net,(445)953-8151,382 Frederick Walk,New Michael,Connecticut,66619,Guam,2024-10-02
990,Monica,Diaz,xjennings@example.net,615.659.0308x19695,1504 Richards Crescent Suite 089,Lake Jonathan,Nebraska,93803,French Guiana,2023-05-24
991,John,Cook,acantu@example.net,(455)493-5588x108,5477 Peck Groves Suite 925,Natashaville,Florida,28920,Malaysia,2023-02-01
992,Eddie,Roberts,timothyharrison@example.org,6708455948,1662 Erica Junctions Suite 712,Michaelbury,Michigan,04416,Venezuela,2023-12-14
993,Kimberly,Jordan,claire06@example.com,322-672-7653,34170 Matthew Lakes Suite 834,Michaelmouth,Mississippi,57535,Spain,2023-05-12
994,Susan,Coleman,jamesbauer@example.net,866.280.8950x4910,17155 Hansen Trafficway Apt. 197,East Peter,Missouri,06559,Slovakia (Slovak Republic),2023-05-26
995,Erin,Sanchez,barnettrobert@example.net,001-788-585-0105,15320 Richard Causeway,New Jeanbury,Virginia,28961,Wallis and Futuna,2024-04-23
996,Ryan,Porter,lopezaaron@example.net,588.678.2188,8167 Powell Summit Suite 208,West William,Colorado,24827,French Polynesia,2024-03-19
997,Julia,Sullivan,timothy26@example.com,904-778-3279x663,877 Nelson Port,West Paul,New Hampshire,87500,Benin,2023-05-25
998,Sarah,Scott,tonyacarroll@example.net,831-255-6642x39402,9666 Susan Crossing Apt. 292,Lake Kelsey,South Dakota,85121,Burkina Faso,2023-08-26
999,Patrick,Henry,rebeccaperez@example.org,878.940.6138,857 Brett Greens Suite 596,Emmamouth,Texas,52850,Pakistan,2023-07-26
1000,Elizabeth,Gibbs,margaret78@example.com,+1-800-655-1267,436 Gabriel Camp Suite 614,Kellyview,Kentucky,23775,Armenia,2024-09-28
